date,store_id,segment,treated,period,baseline_sales,observed_sales
2025-10-28,59,urban,1,post,47.77195723148405,34.447297109721625
2025-10-29,59,urban,1,post,47.77195723148405,38.86020601657827
2025-10-30,59,urban,1,post,47.77195723148405,32.80371955015649
2025-10-31,59,urban,1,post,50.22127785477076,51.33873693317997
2025-11-01,59,urban,1,post,52.796177831789805,53.281832512360694
2025-11-02,59,urban,1,post,51.750743466387895,50.41658906618448
2025-11-03,59,urban,1,post,47.77195723148405,40.33195056230399
2025-11-04,59,urban,1,post,47.77195723148405,39.29953791855398
2025-10-22,60,urban,1,post,28.50062161918039,32.525375981418314
2025-10-23,60,urban,1,post,28.50062161918039,26.550171974456788
2025-10-24,60,urban,1,post,29.96187973699398,33.19563115997736
2025-10-25,60,urban,1,post,31.498058160596244,27.4426088806717
2025-10-26,60,urban,1,post,30.874354820755457,33.2933993607405
2025-10-27,60,urban,1,post,28.50062161918039,38.4670572378977
2025-10-28,60,urban,1,post,28.50062161918039,33.32739633371266
2025-10-29,60,urban,1,post,28.50062161918039,27.29391675151963
2025-10-30,60,urban,1,post,28.50062161918039,31.20525173407566
2025-10-31,60,urban,1,post,29.96187973699398,29.69603622556386
2025-11-01,60,urban,1,post,31.498058160596244,32.809648979344225
2025-11-02,60,urban,1,post,30.874354820755457,30.08493057254417
2025-11-03,60,urban,1,post,28.50062161918039,28.68228171326953
2025-11-04,60,urban,1,post,28.50062161918039,30.92501124821687
2025-10-22,61,urban,1,post,35.38806764134689,30.172281273302207
2025-10-23,61,urban,1,post,35.38806764134689,30.036690131806793
2025-10-24,61,urban,1,post,37.20245266794764,29.30877307109485
2025-10-25,61,urban,1,post,39.10986320411046,29.533971684016997
2025-10-26,61,urban,1,post,38.33543602587776,31.25373427205313
2025-10-27,61,urban,1,post,35.38806764134689,37.99626652486215
2025-10-28,61,urban,1,post,35.38806764134689,30.78531840263561
2025-10-29,61,urban,1,post,35.38806764134689,40.78516029705886
2025-10-30,61,urban,1,post,35.38806764134689,37.05999752017994
2025-10-31,61,urban,1,post,37.20245266794764,26.098936372987147
2025-11-01,61,urban,1,post,39.10986320411046,46.3671169251711
2025-11-02,61,urban,1,post,38.33543602587776,46.88768838982322
2025-11-03,61,urban,1,post,35.38806764134689,30.169240209949773
2025-11-04,61,urban,1,post,35.38806764134689,40.030181727307934
2025-10-22,62,suburban,0,post,47.27696223252645,39.83410571980281
2025-10-23,62,suburban,0,post,47.27696223252645,48.2095529692909
2025-10-24,62,suburban,0,post,49.70090391951595,38.59502719635431
2025-10-25,62,suburban,0,post,52.24912375434898,36.50326942795746
2025-10-26,62,suburban,0,post,51.21452178545334,47.4397119376298
2025-10-27,62,suburban,0,post,47.27696223252645,46.12141294459064
2025-10-28,62,suburban,0,post,47.27696223252645,43.66239396997109
2025-10-29,62,suburban,0,post,47.27696223252645,37.30834427770365
2025-10-30,62,suburban,0,post,47.27696223252645,43.64301768209486
2025-10-31,62,suburban,0,post,49.70090391951595,52.45114007222233
2025-11-01,62,suburban,0,post,52.24912375434898,51.782099209172415
2025-11-02,62,suburban,0,post,51.21452178545334,53.118396937183945
2025-11-03,62,suburban,0,post,47.27696223252645,41.347008803381094
2025-11-04,62,suburban,0,post,47.27696223252645,59.761802542443874
2025-10-22,63,urban,0,post,32.676876655804755,25.82732460098483
2025-10-23,63,urban,0,post,32.676876655804755,36.02379712329708
2025-10-24,63,urban,0,post,34.352255948091965,43.51239806386457
2025-10-25,63,urban,0,post,36.113533773540446,39.75952004474766
2025-10-26,63,urban,0,post,35.39843789324304,33.993279606392555
2025-10-27,63,urban,0,post,32.676876655804755,29.40040008319479
2025-10-28,63,urban,0,post,32.676876655804755,40.20073270959939
2025-10-29,63,urban,0,post,32.676876655804755,24.583431673068624
2025-10-30,63,urban,0,post,32.676876655804755,26.91389886979325
2025-10-31,63,urban,0,post,34.352255948091965,31.726621987092265
2025-11-01,63,urban,0,post,36.113533773540446,46.256335731197275
2025-11-02,63,urban,0,post,35.39843789324304,38.1918147489417
2025-11-03,63,urban,0,post,32.676876655804755,26.92508931339063
2025-11-04,63,urban,0,post,32.676876655804755,30.710547144271903
2025-10-22,64,urban,1,post,59.82140619739958,55.02125936212357
2025-10-23,64,urban,1,post,59.82140619739958,53.98069457522232
2025-10-24,64,urban,1,post,62.88851527989573,79.54812504061756
2025-10-25,64,urban,1,post,66.11287840775631,52.2602292796715
2025-10-26,64,urban,1,post,64.80375570377359,92.97591158336947
2025-10-27,64,urban,1,post,59.82140619739958,73.4224840749632
2025-10-28,64,urban,1,post,59.82140619739958,77.38218664050082
2025-10-29,64,urban,1,post,59.82140619739958,56.712597876128804
2025-10-30,64,urban,1,post,59.82140619739958,60.37626894097284
2025-10-31,64,urban,1,post,62.88851527989573,49.10465860893106
2025-11-01,64,urban,1,post,66.11287840775631,61.90814732633766
2025-11-02,64,urban,1,post,64.80375570377359,74.38953272432295
2025-11-03,64,urban,1,post,59.82140619739958,80.6240414118504
2025-11-04,64,urban,1,post,59.82140619739958,49.85670096108218
2025-10-22,65,suburban,0,post,36.84601803467765,34.248623243803124
2025-10-23,65,suburban,0,post,36.84601803467765,35.74776358032863
2025-10-24,65,suburban,0,post,38.735153776406314,29.300064389006952
2025-10-25,65,suburban,0,post,40.72114757881657,45.833597973440135
2025-10-26,65,suburban,0,post,39.91481483228459,34.534177563833566
2025-10-27,65,suburban,0,post,36.84601803467765,35.43391753180102
2025-10-28,65,suburban,0,post,36.84601803467765,33.66159858135308
2025-10-29,65,suburban,0,post,36.84601803467765,31.465126990268296
2025-10-30,65,suburban,0,post,36.84601803467765,36.794138659790704
2025-10-31,65,suburban,0,post,38.735153776406314,37.10032161050303
2025-11-01,65,suburban,0,post,40.72114757881657,37.80252795782123
2025-11-02,65,suburban,0,post,39.91481483228459,34.50330890403368
2025-11-03,65,suburban,0,post,36.84601803467765,39.2775256228076
2025-11-04,65,suburban,0,post,36.84601803467765,51.288728348605275
2025-10-22,66,urban,0,post,28.072178907224938,28.868656545866717
2025-10-23,66,urban,0,post,28.072178907224938,34.26082778307553
2025-10-24,66,urban,0,post,29.51147029746225,22.347950717990948
2025-10-25,66,urban,0,post,31.024555735281616,32.019058360285776
2025-10-26,66,urban,0,post,30.410228371654526,24.417628418868887
2025-10-27,66,urban,0,post,28.072178907224938,20.892579036819726
2025-10-28,66,urban,0,post,28.072178907224938,24.21336443052528
2025-10-29,66,urban,0,post,28.072178907224938,35.62896313509861
2025-10-30,66,urban,0,post,28.072178907224938,33.94637851395627
2025-10-31,66,urban,0,post,29.51147029746225,30.98118100608384
2025-11-01,66,urban,0,post,31.024555735281616,22.833731614945414
2025-11-02,66,urban,0,post,30.410228371654526,29.239568603739198
2025-11-03,66,urban,0,post,28.072178907224938,29.818202023311077
2025-11-04,66,urban,0,post,28.072178907224938,29.075219776639862
2025-10-22,67,suburban,0,post,50.627736222790546,35.013750512289846
2025-10-23,67,suburban,0,post,50.627736222790546,42.36980673260592
2025-10-24,67,suburban,0,post,53.22347576596915,52.5457395584275
2025-10-25,67,suburban,0,post,55.95230172143315,62.2873125838765
2025-10-26,67,suburban,0,post,54.84437191580803,35.34913804490365
2025-10-27,67,suburban,0,post,50.627736222790546,49.01247108738484
2025-10-28,67,suburban,0,post,50.627736222790546,52.097102175842124
2025-10-29,67,suburban,0,post,50.627736222790546,60.00464467731622
2025-10-30,67,suburban,0,post,50.627736222790546,58.152629061296764
2025-10-31,67,suburban,0,post,53.22347576596915,59.80048890386745
2025-11-01,67,suburban,0,post,55.95230172143315,47.6799737146851
2025-11-02,67,suburban,0,post,54.84437191580803,37.44597192325209
2025-11-03,67,suburban,0,post,50.627736222790546,46.800272305444715
2025-11-04,67,suburban,0,post,50.627736222790546,61.857041343833856
2025-10-22,68,urban,0,post,65.40109812688554,86.42093543711565
2025-10-23,68,urban,0,post,65.40109812688554,75.38805718621737
2025-10-24,68,urban,0,post,68.75428413204688,74.918976317916
2025-10-25,68,urban,0,post,72.27939166004558,77.98113815571855
2025-10-26,68,urban,0,post,70.84816381259607,63.39058189782713
2025-10-27,68,urban,0,post,65.40109812688554,63.721816396385904
2025-10-28,68,urban,0,post,65.40109812688554,91.31845969634409
2025-10-29,68,urban,0,post,65.40109812688554,54.16459401844816
2025-10-30,68,urban,0,post,65.40109812688554,90.33227419778862
2025-10-31,68,urban,0,post,68.75428413204688,64.46570766790249
2025-11-01,68,urban,0,post,72.27939166004558,94.21934025505207
2025-11-02,68,urban,0,post,70.84816381259607,53.47295688682908
2025-11-03,68,urban,0,post,65.40109812688554,73.53194145865852
2025-11-04,68,urban,0,post,65.40109812688554,56.44038915960157
2025-10-22,69,suburban,1,post,56.81598467789552,48.80303631742312
2025-10-23,69,suburban,1,post,56.81598467789552,67.66389827941583
2025-10-24,69,suburban,1,post,59.7290025040146,83.32430860977261
2025-10-25,69,suburban,1,post,62.7913739478417,60.4524847968263
2025-10-26,69,suburban,1,post,61.54802143878282,51.98955207898597
2025-10-27,69,suburban,1,post,56.81598467789552,63.59132209953275
2025-10-28,69,suburban,1,post,56.81598467789552,63.64742720244649
2025-10-29,69,suburban,1,post,56.81598467789552,72.2772843985043
2025-10-30,69,suburban,1,post,56.81598467789552,78.31701488839337
2025-10-31,69,suburban,1,post,59.7290025040146,67.28672275218582
2025-11-01,69,suburban,1,post,62.7913739478417,103.74610662353828
2025-11-02,69,suburban,1,post,61.54802143878282,73.38304525302861
2025-11-03,69,suburban,1,post,56.81598467789552,60.43453225998483
2025-11-04,69,suburban,1,post,56.81598467789552,46.92415135190114
2025-10-22,70,suburban,1,post,76.57691146289827,82.83013734143859
2025-10-23,70,suburban,1,post,76.57691146289827,81.61772754510126
2025-10-24,70,suburban,1,post,80.50309367069077,111.20605547459203
2025-10-25,70,suburban,1,post,84.63057554484884,105.82857855305762
2025-10-26,70,suburban,1,post,82.954777870248,74.69775606953277
2025-10-27,70,suburban,1,post,76.57691146289827,90.35756595727447
2025-10-28,70,suburban,1,post,76.57691146289827,99.84611104487308
2025-10-29,70,suburban,1,post,76.57691146289827,118.50203680577513
2025-10-30,70,suburban,1,post,76.57691146289827,104.25342045568075
2025-10-31,70,suburban,1,post,80.50309367069077,106.85718332688096
2025-11-01,70,suburban,1,post,84.63057554484884,97.6452561204934
2025-11-02,70,suburban,1,post,82.954777870248,102.20558028249708
2025-11-03,70,suburban,1,post,76.57691146289827,112.0813399128395
2025-11-04,70,suburban,1,post,76.57691146289827,66.87120107773328
2025-10-22,71,urban,0,post,34.087865883953484,31.786879691802092
2025-10-23,71,urban,0,post,34.087865883953484,29.207564444171528
2025-10-24,71,urban,0,post,35.83558814094264,38.658710004918674
2025-10-25,71,urban,0,post,37.67291803420842,48.18201973477365
2025-10-26,71,urban,0,post,36.92694427672523,32.77108672786171
2025-10-27,71,urban,0,post,34.087865883953484,21.13394695944776
2025-10-28,71,urban,0,post,34.087865883953484,31.390249925810686
2025-10-29,71,urban,0,post,34.087865883953484,40.92070739438931
2025-10-30,71,urban,0,post,34.087865883953484,37.95751326991423
2025-10-31,71,urban,0,post,35.83558814094264,39.03968650227651
2025-11-01,71,urban,0,post,37.67291803420842,35.62126608364548
2025-11-02,71,urban,0,post,36.92694427672523,28.592239491094887
2025-11-03,71,urban,0,post,34.087865883953484,37.788330805212084
2025-11-04,71,urban,0,post,34.087865883953484,28.849282417750658
2025-10-22,72,urban,0,post,52.81143753827957,81.74029882863123
2025-10-23,72,urban,0,post,52.81143753827957,59.19453532722771
2025-10-24,72,urban,0,post,55.519137842061085,49.43200687239241
2025-10-25,72,urban,0,post,58.36566490907516,51.64796204758882
2025-10-26,72,urban,0,post,57.209947310542084,56.15630402178282
2025-10-27,72,urban,0,post,52.81143753827957,50.34137999865473
2025-10-28,72,urban,0,post,52.81143753827957,66.02903320877068
2025-10-29,72,urban,0,post,52.81143753827957,54.817584156161715
2025-10-30,72,urban,0,post,52.81143753827957,45.62251932725158
2025-10-31,72,urban,0,post,55.519137842061085,81.02971379081055
2025-11-01,72,urban,0,post,58.36566490907516,58.94409507485414
2025-11-02,72,urban,0,post,57.209947310542084,66.71939715015657
2025-11-03,72,urban,0,post,52.81143753827957,46.7625414378333
2025-11-04,72,urban,0,post,52.81143753827957,56.78946952460126
2025-10-22,73,suburban,0,post,46.79776762355844,49.802117323513805
2025-10-23,73,suburban,0,post,46.79776762355844,32.06950706576949
2025-10-24,73,suburban,0,post,49.197140477568674,73.61807085556954
2025-10-25,73,suburban,0,post,51.71953180841891,66.95122663445112
2025-10-26,73,suburban,0,post,50.69541646265874,46.82402557604699
2025-10-27,73,suburban,0,post,46.79776762355844,37.539043575010794
2025-10-28,73,suburban,0,post,46.79776762355844,50.166517605391086
2025-10-29,73,suburban,0,post,46.79776762355844,47.61629532043512
2025-10-30,73,suburban,0,post,46.79776762355844,50.24792693921762
2025-10-31,73,suburban,0,post,49.197140477568674,51.11873073704051
2025-11-01,73,suburban,0,post,51.71953180841891,57.230312641176596
2025-11-02,73,suburban,0,post,50.69541646265874,67.71424973587956
2025-11-03,73,suburban,0,post,46.79776762355844,52.4288043934046
2025-11-04,73,suburban,0,post,46.79776762355844,37.93614690097823
2025-10-22,74,suburban,1,post,77.2812012032994,115.69895084336784
2025-10-23,74,suburban,1,post,77.2812012032994,122.31527203044433
2025-10-24,74,suburban,1,post,81.24349311824867,173.9712999185745
2025-10-25,74,suburban,1,post,85.40893608383922,77.77190043862987
2025-10-26,74,suburban,1,post,83.7177258379207,100.18869904828024
2025-10-27,74,suburban,1,post,77.2812012032994,58.09381797851727
2025-10-28,74,suburban,1,post,77.2812012032994,98.40669368381954
2025-10-29,74,suburban,1,post,77.2812012032994,78.95191024803019
2025-10-30,74,suburban,1,post,77.2812012032994,129.43361894205728
2025-10-31,74,suburban,1,post,81.24349311824867,79.32521134094867
2025-11-01,74,suburban,1,post,85.40893608383922,69.45245294210419
2025-11-02,74,suburban,1,post,83.7177258379207,86.85380019474421
2025-11-03,74,suburban,1,post,77.2812012032994,59.34580531467648
2025-11-04,74,suburban,1,post,77.2812012032994,102.3807684244556
2025-10-22,75,suburban,1,post,36.522387497603916,27.548196807303697
2025-10-23,75,suburban,1,post,36.522387497603916,41.87316663366914
2025-10-24,75,suburban,1,post,38.39493034687605,28.88699018333593
2025-10-25,75,suburban,1,post,40.363480521041474,43.15913636712925
2025-10-26,75,suburban,1,post,39.56423005676791,62.65411253650964
2025-10-27,75,suburban,1,post,36.522387497603916,44.74963415386297
2025-10-28,75,suburban,1,post,36.522387497603916,35.03175619829041
2025-10-29,75,suburban,1,post,36.522387497603916,41.37649612977848
2025-10-30,75,suburban,1,post,36.522387497603916,41.78582074999605
2025-10-31,75,suburban,1,post,38.39493034687605,48.10950468724436
2025-11-01,75,suburban,1,post,40.363480521041474,35.00818945022323
2025-11-02,75,suburban,1,post,39.56423005676791,50.77820087415683
2025-11-03,75,suburban,1,post,36.522387497603916,24.241726035402955
2025-11-04,75,suburban,1,post,36.522387497603916,36.70734167134628
2025-10-22,76,suburban,0,post,36.23659571197303,32.86521392716323
2025-10-23,76,suburban,0,post,36.23659571197303,41.12988164558132
2025-10-24,76,suburban,0,post,38.09448570306061,38.26729863719177
2025-10-25,76,suburban,0,post,40.04763175093731,30.233691909763884
2025-10-26,76,suburban,0,post,39.254635511346244,32.23558331464917
2025-10-27,76,suburban,0,post,36.23659571197303,37.70548374730653
2025-10-28,76,suburban,0,post,36.23659571197303,35.66807642980263
2025-10-29,76,suburban,0,post,36.23659571197303,32.27344376267759
2025-10-30,76,suburban,0,post,36.23659571197303,32.91415411619043
2025-10-31,76,suburban,0,post,38.09448570306061,43.785518676349845
2025-11-01,76,suburban,0,post,40.04763175093731,36.10859858334751
2025-11-02,76,suburban,0,post,39.254635511346244,38.56909432643429
2025-11-03,76,suburban,0,post,36.23659571197303,55.927536239185685
2025-11-04,76,suburban,0,post,36.23659571197303,27.25761719331772
2025-10-22,77,urban,0,post,37.90635063517092,26.173569782448638
2025-10-23,77,urban,0,post,37.90635063517092,44.337755998570955
2025-10-24,77,urban,0,post,39.84985079185012,34.792089534905394
2025-10-25,77,urban,0,post,41.89299633236926,39.30969401223964
2025-10-26,77,urban,0,post,41.06345942583311,35.12409581350563
2025-10-27,77,urban,0,post,37.90635063517092,35.987031333979715
2025-10-28,77,urban,0,post,37.90635063517092,52.186627473665325
2025-10-29,77,urban,0,post,37.90635063517092,44.502454845059425
2025-10-30,77,urban,0,post,37.90635063517092,45.04055757750546
2025-10-31,77,urban,0,post,39.84985079185012,30.020282898426526
2025-11-01,77,urban,0,post,41.89299633236926,33.277713666692875
2025-11-02,77,urban,0,post,41.06345942583311,23.27321035919614
2025-11-03,77,urban,0,post,37.90635063517092,32.24111485041256
2025-11-04,77,urban,0,post,37.90635063517092,45.89973291763592
2025-10-22,78,urban,0,post,17.110343522263804,18.9740540221234
2025-10-23,78,urban,0,post,17.110343522263804,16.36885612088867
2025-10-24,78,urban,0,post,17.987609594020668,17.907562474588943
2025-10-25,78,urban,0,post,18.90985405909,16.476021087544016
2025-10-26,78,urban,0,post,18.53541386114438,19.310228728742317
2025-10-27,78,urban,0,post,17.110343522263804,19.942613434772404
2025-10-28,78,urban,0,post,17.110343522263804,12.385244538781258
2025-10-29,78,urban,0,post,17.110343522263804,18.16710793216793
2025-10-30,78,urban,0,post,17.110343522263804,20.618116667272204
2025-10-31,78,urban,0,post,17.987609594020668,16.554585073839327
2025-11-01,78,urban,0,post,18.90985405909,21.75455775219533
2025-11-02,78,urban,0,post,18.53541386114438,32.54468453805628
2025-11-03,78,urban,0,post,17.110343522263804,16.756975282886337
2025-11-04,78,urban,0,post,17.110343522263804,18.510619140208778
2025-10-22,79,urban,0,post,29.78196740357161,25.694878013018993
2025-10-23,79,urban,0,post,29.78196740357161,30.881377187003487
2025-10-24,79,urban,0,post,31.30892152458773,34.32786498733746
2025-10-25,79,urban,0,post,32.91416425750425,34.22209738262713
2025-10-26,79,urban,0,post,32.26242013820629,26.310392828924876
2025-10-27,79,urban,0,post,29.78196740357161,31.036857316159384
2025-10-28,79,urban,0,post,29.78196740357161,39.89864156833911
2025-10-29,79,urban,0,post,29.78196740357161,32.577772887627475
2025-10-30,79,urban,0,post,29.78196740357161,36.100276604384455
2025-10-31,79,urban,0,post,31.30892152458773,29.85942978553287
2025-11-01,79,urban,0,post,32.91416425750425,38.2400401278522
2025-11-02,79,urban,0,post,32.26242013820629,34.115664806927164
2025-11-03,79,urban,0,post,29.78196740357161,24.62398440396258
2025-11-04,79,urban,0,post,29.78196740357161,31.740938741138613
2025-10-22,80,suburban,0,post,36.97406920360994,30.32212068980893
2025-10-23,80,suburban,0,post,36.97406920360994,32.57811616355575
2025-10-24,80,suburban,0,post,38.869770269162004,40.36982080625164
2025-10-25,80,suburban,0,post,40.86266600674614,43.36556483935952
2025-10-26,80,suburban,0,post,40.05353100758961,31.575147561674
2025-10-27,80,suburban,0,post,36.97406920360994,45.650473931957585
2025-10-28,80,suburban,0,post,36.97406920360994,41.45539750160884
2025-10-29,80,suburban,0,post,36.97406920360994,32.11332803320259
2025-10-30,80,suburban,0,post,36.97406920360994,27.185938570819882
2025-10-31,80,suburban,0,post,38.869770269162004,37.759455411006435
2025-11-01,80,suburban,0,post,40.86266600674614,37.37597400999377
2025-11-02,80,suburban,0,post,40.05353100758961,40.97019806844428
2025-11-03,80,suburban,0,post,36.97406920360994,34.38407435480328
2025-11-04,80,suburban,0,post,36.97406920360994,24.74752446664648
2025-10-22,81,suburban,1,post,46.4138750888844,48.95773238008499
2025-10-23,81,suburban,1,post,46.4138750888844,49.77450408725325
2025-10-24,81,suburban,1,post,48.793565351751326,63.14027976451543
2025-10-25,81,suburban,1,post,51.29526494343081,50.85542352350984
2025-10-26,81,suburban,1,post,50.279550644469396,80.18701898262012
2025-10-27,81,suburban,1,post,46.4138750888844,36.1002069819747
2025-10-28,81,suburban,1,post,46.4138750888844,68.77636875821953
2025-10-29,81,suburban,1,post,46.4138750888844,50.59045463140443
2025-10-30,81,suburban,1,post,46.4138750888844,62.836975590290805
2025-10-31,81,suburban,1,post,48.793565351751326,56.5195731637516
2025-11-01,81,suburban,1,post,51.29526494343081,73.44507266998346
2025-11-02,81,suburban,1,post,50.279550644469396,53.04572705055562
2025-11-03,81,suburban,1,post,46.4138750888844,42.474445978058085
2025-11-04,81,suburban,1,post,46.4138750888844,70.29689053548232
2025-10-22,82,urban,1,post,57.86442798895139,58.828557569819736
2025-10-23,82,urban,1,post,57.86442798895139,62.90560276224247
2025-10-24,82,urban,1,post,60.83120065311641,80.98580739263048
2025-10-25,82,urban,1,post,63.95008300447159,54.105318554604914
2025-10-26,82,urban,1,post,62.68378651883995,73.43654637072535
2025-10-27,82,urban,1,post,57.86442798895139,53.48197000469875
2025-10-28,82,urban,1,post,57.86442798895139,58.60908202917614
2025-10-29,82,urban,1,post,57.86442798895139,61.055258564080354
2025-10-30,82,urban,1,post,57.86442798895139,44.579725338521314
2025-10-31,82,urban,1,post,60.83120065311641,54.13907131130043
2025-11-01,82,urban,1,post,63.95008300447159,87.14192554771282
2025-11-02,82,urban,1,post,62.68378651883995,77.83270976725578
2025-11-03,82,urban,1,post,57.86442798895139,59.429790467553275
2025-11-04,82,urban,1,post,57.86442798895139,63.177500362116795
2025-10-22,83,urban,0,post,26.909103663576566,25.371237598354654
2025-10-23,83,urban,0,post,26.909103663576566,35.296412598686565
2025-10-24,83,urban,0,post,28.288762910904218,27.177628138273587
2025-10-25,83,urban,0,post,29.73915880046769,31.15058651963102
2025-10-26,83,urban,0,post,29.150284001477345,36.659429645469494
2025-10-27,83,urban,0,post,26.909103663576566,23.034437034998714
2025-10-28,83,urban,0,post,26.909103663576566,36.75309693355871
2025-10-29,83,urban,0,post,26.909103663576566,19.81367535047433
2025-10-30,83,urban,0,post,26.909103663576566,37.27761758272029
2025-10-31,83,urban,0,post,28.288762910904218,26.256919090869673
2025-11-01,83,urban,0,post,29.73915880046769,28.33010176444265
2025-11-02,83,urban,0,post,29.150284001477345,19.974623067734214
2025-11-03,83,urban,0,post,26.909103663576566,24.56949694671476
2025-11-04,83,urban,0,post,26.909103663576566,21.85660904594774
2025-10-22,84,urban,0,post,34.46653586314151,30.52236242594624
2025-10-23,84,urban,0,post,34.46653586314151,33.53288788520769
2025-10-24,84,urban,0,post,36.23367294512832,43.88388643998816
2025-10-25,84,urban,0,post,38.09141308275534,39.70628742606368
2025-10-26,84,urban,0,post,37.337152568096364,39.70686954039075
2025-10-27,84,urban,0,post,34.46653586314151,27.68484081950679
2025-10-28,84,urban,0,post,34.46653586314151,28.89989784696968
2025-10-29,84,urban,0,post,34.46653586314151,49.389303973538034
2025-10-30,84,urban,0,post,34.46653586314151,29.75355650916583
2025-10-31,84,urban,0,post,36.23367294512832,50.46250214759089
2025-11-01,84,urban,0,post,38.09141308275534,36.2839915021751
2025-11-02,84,urban,0,post,37.337152568096364,37.354241481803726
2025-11-03,84,urban,0,post,34.46653586314151,42.69415007961432
2025-11-04,84,urban,0,post,34.46653586314151,44.45010671362436
2025-10-22,85,urban,1,post,39.7529934157475,40.43692470616357
2025-10-23,85,urban,1,post,39.7529934157475,38.25434875573937
2025-10-24,85,urban,1,post,41.791172972401725,42.979435958077836
2025-10-25,85,urban,1,post,43.93385222953684,48.886308285873454
2025-10-26,85,urban,1,post,43.06390366864704,53.52595063240706
2025-10-27,85,urban,1,post,39.7529934157475,41.378103058330225
2025-10-28,85,urban,1,post,39.7529934157475,46.79063691923422
2025-10-29,85,urban,1,post,39.7529934157475,57.37322917941057
2025-10-30,85,urban,1,post,39.7529934157475,44.61935707163298
2025-10-31,85,urban,1,post,41.791172972401725,46.25809282613517
2025-11-01,85,urban,1,post,43.93385222953684,33.72109791824978
2025-11-02,85,urban,1,post,43.06390366864704,26.463325474785133
2025-11-03,85,urban,1,post,39.7529934157475,44.68245876872567
2025-11-04,85,urban,1,post,39.7529934157475,40.56643543299552
2025-10-22,86,suburban,1,post,35.708770545739355,36.72537964762028
2025-10-23,86,suburban,1,post,35.708770545739355,42.73980277739102
2025-10-24,86,suburban,1,post,37.539598361859284,42.281255215767615
2025-10-25,86,suburban,1,post,39.46429472738741,56.37245454994754
2025-10-26,86,suburban,1,post,38.68284933477192,44.864496952710645
2025-10-27,86,suburban,1,post,35.708770545739355,35.05926578334847
2025-10-28,86,suburban,1,post,35.708770545739355,49.62316903771162
2025-10-29,86,suburban,1,post,35.708770545739355,38.97803879015478
2025-10-30,86,suburban,1,post,35.708770545739355,45.228704080193886
2025-10-31,86,suburban,1,post,37.539598361859284,38.897985137459834
2025-11-01,86,suburban,1,post,39.46429472738741,39.506263046204666
2025-11-02,86,suburban,1,post,38.68284933477192,44.84706924251943
2025-11-03,86,suburban,1,post,35.708770545739355,40.81257820667715
2025-11-04,86,suburban,1,post,35.708770545739355,44.80814816843359
2025-10-22,87,suburban,0,post,50.55085164375685,47.906473537915
2025-10-23,87,suburban,0,post,50.55085164375685,35.0125943775926
2025-10-24,87,suburban,0,post,53.142649230273996,48.736343075657395
2025-10-25,87,suburban,0,post,55.8673311206366,65.47991708943722
2025-10-26,87,suburban,0,post,54.76108384563722,51.59911788182932
2025-10-27,87,suburban,0,post,50.55085164375685,48.120251248035444
2025-10-28,87,suburban,0,post,50.55085164375685,61.57494766442566
2025-10-29,87,suburban,0,post,50.55085164375685,43.8416880822774
2025-10-30,87,suburban,0,post,50.55085164375685,37.12977280367531
2025-10-31,87,suburban,0,post,53.142649230273996,51.462509359768994
2025-11-01,87,suburban,0,post,55.8673311206366,50.71110918283015
2025-11-02,87,suburban,0,post,54.76108384563722,45.13827376820937
2025-11-03,87,suburban,0,post,50.55085164375685,48.80848163226914
2025-11-04,87,suburban,0,post,50.55085164375685,55.772500332477485
2025-10-22,88,suburban,1,post,32.134868870880325,36.56575871753544
2025-10-23,88,suburban,1,post,32.134868870880325,38.953404490633
2025-10-24,88,suburban,1,post,33.78245882979012,55.34860747791957
2025-10-25,88,suburban,1,post,35.514522532271364,37.803216376828246
2025-10-26,88,suburban,1,post,34.81128786925526,41.95676517872273
2025-10-27,88,suburban,1,post,32.134868870880325,33.08656431786143
2025-10-28,88,suburban,1,post,32.134868870880325,30.929116341807735
2025-10-29,88,suburban,1,post,32.134868870880325,32.5894439254269
2025-10-30,88,suburban,1,post,32.134868870880325,33.288708198623965
2025-10-31,88,suburban,1,post,33.78245882979012,41.38279108587989
2025-11-01,88,suburban,1,post,35.514522532271364,64.76628132402908
2025-11-02,88,suburban,1,post,34.81128786925526,34.389843489812016
2025-11-03,88,suburban,1,post,32.134868870880325,33.704956359560995
2025-11-04,88,suburban,1,post,32.134868870880325,36.17417107787377
2025-10-22,89,suburban,1,post,70.65894360786955,87.18678084526455
2025-10-23,89,suburban,1,post,70.65894360786955,84.91095475460781
2025-10-24,89,suburban,1,post,74.28170511541666,109.47674066328969
2025-10-25,89,suburban,1,post,78.09020957736458,54.79585430715359
2025-10-26,89,suburban,1,post,76.54391982597926,54.13641040120852
2025-10-27,89,suburban,1,post,70.65894360786955,72.94584521453432
2025-10-28,89,suburban,1,post,70.65894360786955,100.31878758937675
2025-10-29,89,suburban,1,post,70.65894360786955,58.89542110889035
2025-10-30,89,suburban,1,post,70.65894360786955,44.14000375643114
2025-10-31,89,suburban,1,post,74.28170511541666,94.92896120759022
2025-11-01,89,suburban,1,post,78.09020957736458,93.46849228647771
2025-11-02,89,suburban,1,post,76.54391982597926,70.16511656570297
2025-11-03,89,suburban,1,post,70.65894360786955,66.14074911726895
2025-11-04,89,suburban,1,post,70.65894360786955,66.35002980209387
2025-10-22,90,urban,0,post,30.102939874603578,30.77583797349016
2025-10-23,90,urban,0,post,30.102939874603578,26.558763857129673
